movie_poster,movie_title,movie_date,movie_audience,movie_genre,movie_story,movie_review,movie_director,movie_actor,movie_cine,movie_netizens
"http://image.cine21.com/resize/cine21/poster/2018/1001/50637_5bb1aebb1aee4[X230,330].jpg",창궐,개봉일 : 2018-10-25,,액션,"
					
									,
									밤에만 활동하는 산 자도 죽은 자도 아닌 ‘야귀(夜鬼)‘가 창궐한 세상, 위기의 조선으로 돌아온 왕자 ‘이청’(현빈)은 도처에 창궐한 야귀떼에 맞서 싸우는 최고의 무관 ‘박종사관’(조우진) 일행을 만나게 되고, 야귀떼를 소탕하는 그들과 의도치 않게 함께하게 된다.,
,
한편, 조선을 집어삼키려는 절대악 ‘김자준’(장동건)은 이 세상을 뒤엎기 위한  마지막 계획을 감행하는데… ,
,
조선필생 VS 조선필망,
세상을 구하려는 자와 멸망시키려는 자!,
오늘 밤, 세상에 없던 혈투가 시작된다!				","
							때는 무능한 임금 이조(김의성)가 간신배에 둘러싸여 왕권을 잃어가던 조선시대. 청나라에서 수학하던 왕자 이청(현빈)이 세자이자 형인 이영(김태우)의 부름을 받고 조선으로 돌아온다. 그런데 그때 야귀떼가 창궐하면서 백성들의 터전이 쑥대밭이 된다. 세자 이영을 비롯한 그의 수하들이 반역을 꾀했다는 죄를 물어 숙청을 당하면서 조정도 시끄럽기는 마찬가지. 궁의 안팎에서 벌어...							",김성훈,"현빈,장동건,조우진,정만식,이선빈,김의성,조달환,박진우,서지혜,한지은",5.20,6.20
"http://image.cine21.com/resize/cine21/poster/2019/0122/11_34_09__5c468121de75f[X230,330].jpg","어쩌다, 결혼",개봉일 : 2019-02-27,,"코미디, 멜로·로맨스","
					
									,
									재산을 물려받기 위해서는 결혼을 꼭 해야만 하는 ‘성석’(김동욱), 엄마와 세 오빠의 결혼 압박에서 벗어나 나만의 인생을 찾고 싶은 ‘해주’(고성희),
부모님의 등쌀에 못 이겨 나간 맞선 자리에서 만나게 된 둘은 ,
각자의 목적을 달성하기 위해 딱! 3년간만 결혼하는 ‘척’하기로 계약한다,
,
하지만 두 사람의 결혼 준비가 진행될수록,
방해꾼들은 늘어만 가고,,
넘어야 할 산이 한두 개가 아닌데…,
,
결혼하는 척, 같이 사는 척, 딱! 3년만 하는 척! 척!,
과연 두 사람의 ‘하는 척’은 성공할 수 있을까?				","
							결혼을 해야만 상속하겠다는 아버지 때문에 고민인 성석(김동욱)과 서른이 된 후 더 심해진 가족의 결혼 압박으로 골치 아픈 해주(고성희)는 소개팅에서 처음 만난다. 연애 중이지만 상대 여성의 조건 때문에 부모에게 당당히 소개할 수 없는 성석은 위장 결혼이라도 해서 상속을 받고 싶고, 부상으로 육상을 포기한 후 목표 없이 살던 해주 역시 오빠들의 잔소리에서 벗어나 자신만...							","박호찬,박수진","김동욱,고성희,황보라,김의성,임예진,염정아,한수현,최고,이채은,조우진",4.00,6.00
"http://image.cine21.com/resize/cine21/poster/2018/0411/11_15_57__5acd6fdd0bc56[X230,330].jpg",곤지암,개봉일 : 2018-03-28,,"미스터리, 공포","
					
									,
									1979년 환자 42명의 집단 자살과 병원장의 실종 이후,,
섬뜩한 괴담으로 둘러싸인 곤지암 정신병원으로,
공포체험을 떠난 7명의 멤버들,
,
원장실, 집단 치료실, 실험실, 열리지 않는 402호…,
괴담의 실체를 담아내기 위해,
병원 내부를 촬영하기 시작하던 멤버들에게,
상상도 못한 기이하고 공포스러운 일들이,
실제로 벌어지기 시작 하는데…,
,
가지 말라는 곳에는 반드시 이유가 있다.,
소름 끼치는 ‘곤지암 정신병원’ 의 실체를 체험하라!				","
							1979년, 곤지암의 한 정신병원에서 환자들과 병원장이 집단 자살을 하는 사건이 발생한다. 그 후 정신병원은 폐허로 버려진 채 흉흉한 소문을 안고 수십년의 세월이 흐른다. 그런데 최근에 이 곤지암 정신병원이 ‘<CNN>이 선정한 세계 7대 공포스러운 공간’으로 선정되어 언론의 주목을 받기 시작하면서 각종 유튜버들이 이곳으로 몰려와 생방송을 진행하기 시작한다...							",정범식,"위하준,박지현,오아연,문예원,박성훈,유제윤",6.50,6.90
"http://image.cine21.com/resize/cine21/poster/2014/0529/41917_5386e006993b4_2014-05-29 162021[X230,330].jpg",먹방쇼 맛의 전설,,,TV 시리즈,"
					
									우리에게 친근하지만 제대로 조명받지 못했던 '전설 같은 대중음식'에 얽힌 추억, 역사, 숨은 이야기와 건강하게 먹는 법을 알려주는 프로그램 				",,"박희상,김건준","박수홍,데프콘,신봉선,이혜정,선우용녀",,
"http://image.cine21.com/resize/cine21/poster/2014/0402/15_15_37__533bab0959691[X230,330].jpg",신의 선물,개봉일 : 2014-04-10,"누적관객 : 1,116명",드라마,"
					
									구원을 사려는 자, 고통을 파려는 자. 그들의 신비로운 기다림이 시작된다.,
,
'승연'은 간절히 원하는 아이를 가질 수 없다. '소영'은 원치 않은 아이를 가져 곤란에 빠진다. 둘은 서로의 결핍을 메우기 위해, 깊은 숲 속 별장에서 새로운 생명을 함께 기다리기로 한다. 하지만 안락한 평화도 잠시, 낯선 이들의 방문이 그들을 위협하기 시작하는데.. ,
,
과연 그들에게 구원의 숨결이 닿을 수 있을까? 				","
							원치 않는 아이를 가진 어린 소영(전수진)에겐 사회적 기반도 생활력도 없다. 아이를 원하는 불모의 여성 승연(이은우)은 소영에게 아이를 낳아줄 것을 간청한다. 소영과 승연은 시골의 별장에서 격리된 생활을 시작한다. 한달에 한번 별장에 들르는 남편(이승준)은 아내와의 성관계만을 바랄 뿐 아이에 대한 아내의 열망을 좀처럼 이해하지 못한 채 냉담하다. 정체를 알 수 없는 ...							",문시현,"이나라,전수진,이승준,김영재,권율",5.00,5.50
"http://image.cine21.com/resize//noimg[X230,330].jpg",미스터리 핑크,,,상영시간 : 9분,"
					
									파괴적인 미스터리함. 그것은 당신의 자화상.,
,
 [제19회 전주국제영화제]				",,구혜선,"서현진,양동근",,
"http://image.cine21.com/resize/IMGDB/poster/2001/0620/large/181620_06[X230,330].jpg",찜,개봉일 : 1998-05-16,,"코미디, 멜로·로맨스","
					
									,
									안재욱의 여장으로 화제를 모았던 로맨틱코미디.,
방송사 PD 준혁은 중학생 시절부터 친구 윤철의 누나 채영을 짝사랑해왔다. 언젠가는 사랑을 고백하리라 다짐하건만 채영의 눈에 비친 준혁은 동생의 친구일 뿐. 어느 날 준혁은 술에 취해 인사불성인 채영을 업고 호텔에 데리고 간다. 하지만 이 일로 준혁은 오히려 채영의 의심을 사고 그녀 앞에 얼씬도 말라는 통고를 받는다. 이젠 친구의 누나로서 채영을 만나는 것조차 불가능해진 준혁. 이 때 그의 선배가 완벽한 여장을 해 채영에게 접근하라는 기막힌 제안을 한다. , 				",,한지승,"김혜수,안재욱,김희라,주호성,이두일,강성진,최철호,홍석천,이상인,권해효",5.78,
"http://image.cine21.com/resize/cine21/poster/2015/1123/13_43_53__56529989301d9[X230,330].jpg",성난 변호사,개봉일 : 2015-10-08,,"액션, 범죄","
					
									“이기는 게 정의지 뭐” ,
두뇌 상위 1%, 승소확률 100%의 에이스 변호사 ‘변호성’(이선균). ,
대형 소송을 성공적으로 마무리 짓고 승승장구하는 그에게 새로운 의뢰가 들어온다. ,
바로 시체도 증거도 없는 신촌 여대생 살인 사건의 유력 용의자를 변호하는 것! ,
좀처럼 풀리지 않는 사건이지만 그의 두뇌는 빠르게 움직이기 시작하고, ,
파트너 ‘박사무장’(임원희)과 함께 사건 현장에서 용의자의 혐의를 벗길 결정적 증거를 확보한다. ,
,
“지금부터 이 사건의 주인공은 나다!” ,
재판 당일, 사사건건 부딪히는 후배 검사 ‘진선민’(김고은)의 반론에 맞서 조목조목 반박하는 변변. ,
언제나 그렇듯 승리를 확신하는 순간! ,
용의자가 자신이 피해자를 살해했다고 자백한다. ,
갑작스런 자백에 판세는 뒤바뀌고, ,
변변은 승소를 위해 증거를 조작했다는 의혹과 함께 인생 최대의 위기를 맞게 되는데… ,
,
승소를 확신한 순간, 시작된 반전 ,
자존심 구긴 에이스 변호사의 통쾌한 반격이 시작된다!,
,
 				","
							최근 윤리와 법을 무시하는 재벌에 응징을 가하는 영화들이 심심찮게 보인다. 물론 오래전부터 반복되어온 고전적인 테마이지만 이러한 영화들의 귀환은 오늘날 한국 사회가 기득권에 대해 갖고 있는 불신과 분노가 어느 정도인지를 짐작게 하는 하나의 척도이기도 할 것이다. 올해 개봉한 <베테랑> <치외법권>에 이어 허종호 감독의 <성난 변호사> ...							",허종호,"이선균,김고은,임원희,장현성,김윤혜,홍성덕,곽인준,최재웅,박지영,최규환",6.67,6.87
"http://image.cine21.com/resize/cine21/poster/2014/1202/14_55_39__547d545b89e9d[X230,330].jpg",기술자들,개봉일 : 2014-12-24,"누적관객 : 1,778,083명","스릴러, 드라마","
					
									뛰어난 두뇌의 금고털이이자 작전의 설계는 물론 모든 위조에 능한 멀티플레이어 지혁, 절친한 형이자 인력 조달 전문 바람잡이 구인과 함께 어떤 보안 시스템도 순식간에 뚫어버리는 업계 최연소 해커 종배와 손잡고 기막힌 솜씨로 철통 보안을 자랑하는 보석상을 털며 순식간에 업계에 이름을 날린다. ,
이들을 눈 여겨 본 재계의 검은 손 조사장은 자신이 벌일 큰 판에 지혁 일당을 끌어들인다. 조사장이 설계한 작전은 동북아 최고의 보안 시스템을 자랑하는 인천 세관에 숨겨진 고위층의 검은 돈 1,500억. 주어진 시간은 단 40분.,
,
클래스가 다른 기술자들의 역대급 비즈니스가 지금 시작된다!,
 				","
							‘마스터 키’라 불리는 천재 금고털이범이자 지능형 범죄 리더인 지혁(김우빈)은 바람잡이 구인(고창석), 유능한 해커 종배(이현우)와 함께 보석상을 털어 크게 한건 올린다. 털린 보석상 주인이자 밀수업계의 대부인 조 사장(김영철)은 되레 금고털이 수법에 눈독을 들여 지혁을 영입한 후 지상 최대의 절도 사건을 기획한다. 동북아에서 최상의 보안 시스템을 자랑하는 인천세관에...							",김홍선,"김우빈,김영철,고창석,이현우,조윤희,임주환",4.00,5.87
"http://image.cine21.com/resize/cine21/poster/2019/0226/10_54_37__5c749c5dc9e07[X230,330].jpg",증인,개봉일 : 2019-02-13,,드라마,"
					
									,
,
신념은 잠시 접어두고 현실을 위해 속물이 되기로 마음먹은,
민변 출신의 대형 로펌 변호사 ‘순호’(정우성).,
파트너 변호사로 승진할 수 있는 큰 기회가 걸린 사건의 변호사로 지목되자 ,
살인 용의자의 무죄를 입증하기 위해 ,
유일한 목격자인 자폐 소녀 ‘지우’(김향기)를 증인으로 세우려 한다.,
,
,
,
자기만의 세계에 빠져 의사소통이 어려운 ‘지우’.,
‘순호’는 사건 당일 목격한 것을 묻기 위해 ‘지우’를 찾아가지만, 제대로 된 인사조차 나누지 못한다.,
하지만 그날의 이야기를 듣기 위해 지우에게 다가가려 노력하는 ‘순호’, ,
시간이 흐를수록 조금씩 ‘지우’에 대해 이해하게 되지만,
이제 두 사람은 법정에서 변호사와 증인으로 마주해야 하는데…,
,
,				","
							민주사회를위한변호사모임(이하 민변)에서 대형 로펌으로. 순호(정우성)는 파킨슨병에 걸린 아버지 길재(박근형)의 빚을 비롯한 현실적 문제에 부딪혀 세상과 타협한 상태다. 오랜 민변 활동 경력은 생리대 발암물질 검출 관련 건 피고인을 위해 피해자측 논리를 예견해 재판 준비에 도움을 주는 식으로 활용된다. 하지만 로펌에서 이렇다 할 큰 사건을 맡지는 못하던 그에게 파트너 ...							",이한,"정우성,김향기,이규형,염혜란,장영남,정원중,김종수,박근형,송윤아,이준혁",6.00,7.83
"http://image.cine21.com/resize/cine21/poster/2014/0715/10_26_38__53c4834eba52d[X230,330].jpg",터널,개봉일 : 2014-08-20,"누적관객 : 80,989명","공포, 스릴러","
					
									재벌 2세인 기철의 권유로 최고급 리조트 여행을 떠난 5명. 기철, 영민, 유경, 세희... 그리고 은주. 관리자 동준의 안내로 리조트에서 즐거운 시간을 보내던 중 우연한 사고로 김씨를 죽이게 된다. 사실을 은폐하고자 사체를 숨기려 향한 곳은 20년간 출입이 금지된 터널. 단 한 순간도 머물지 않고 싶은 이 터널에서 벗어나려는 그 때. 어디에선가 휘파람 소리가 들리고 누군가 그들을 향해 점점 다가오기 시작하는데... 				","
							재벌 2세인 기철(송재림)은 여자친구인 유경(이시원), 세희(정시연), 영민(이재희), 그리고 중간에 합류한 은주(정유미)와 함께 아버지가 고급 리조트로 개발 중인 탄광 지역으로 여행을 떠난다. 탄광촌에 도착한 일행은 리조트 관리자인 동준(연우진)에게 숙소 열쇠를 받고 기철의 동생인 혜영(우희)이 터널 안에서 벌이고 있는 파티장으로 향한다. 파티 도중 한때 광부였던 ...							",박규택,"정유미,연우진,송재림,정시연,손병호,이시원,이재희,도희,우희",3.00,2.86
"http://image.cine21.com/resize/cine21/still/2017/1012/16_59_42__59df20ee60b32[X230,330].jpg",헤이는,,,"가족, 미스터리","
					
									베트남에서 가이드로 일하던 석은 그곳에서 베트남 여성과 결혼을 하고 그녀의 아들과 함께 오랜만에 자신의 고향인 부산으로 돌아온다. 석은 과거를 잊고 싶지만, 우연히 형을 만나면서 깊이 묻어 두었던 과거가 되살아난다. ,
  ,
 [제22회 부산국제영화제]				",,최용석,"허준석,임형국,서은아",,
"http://image.cine21.com/resize//noimg[X230,330].jpg",죽지않는 인간들의 밤,,,"코미디, 스릴러, SF","
					
									소희(이정현)는 모든 것이 완벽한 남편 만길과 결혼해 살고 있다. 그런데 남편이 수상하다. 흥신소에 뒷조사를 의뢰한 결과 돌아온 대답은. “하루에 21시간 동안 쉬지 않고 음주가무와 운동까지 즐기는 건 인간의 체력이 아닙니다.” 남편의 정체가 궁금해진 소희는 만길의 뒤를 밟고, 자신의 정체가 발각됐다는 것을 안 만길은 소희를 제거하려 한다. 소희는 동창생 세라와 양선, 흥신소 소장의 도움을 받아 자신을 해치려는 만길을 죽이기로 한다. 그런데 감전, 독극물 등 그 어떤 방법도 통하지 않는다. 죽지 않는 만길을 상대로 한 소희의 싸움이 시작된다.				",,신정원,"이정현,김성오,서영희,양동근,이미도",,
"http://image.cine21.com/resize/cine21/poster/2018/1004/53579_5bb57f8175b03[X230,330].jpg",늦여름,,,드라마,"
					
									정봉과 성혜는 서울에서의 삶을 정리하고 제주도에서 게스트하우스를 운영하고 있다. 여름이 끝나갈 무렵 그들의 게스트하우스에 뜻하지 않은 손님들이 찾아온다. 과거 성혜의 연인이었던 인구와 과거 정봉의 직장 후배였던 채윤이다. 정봉에게 성혜의 과거를 폭로하겠다는 인구로 인해 가뜩이나 불안한 성혜는, 채윤과 정봉 사이의 미묘한 기류를 감지하고 더욱 예민해진다. 그러던 중 인구와 채윤, 채윤의 친구 하서는 같은 게스트하우스에 머물게 된 우연으로 제주도 여행을 함께 하게 되고, 뜻하지 않은 재회로 네 남녀의 마음은 복잡해져 가는데..				",,조성규,"임원희,전석호,신소율,정연주,허동원,권하서",,
"http://image.cine21.com/resize/cine21/poster/2013/1224/10_57_24__52b8ea0466636[X230,330].jpg",만찬,개봉일 : 2014-01-23,"누적관객 : 1,877명","멜로·로맨스, 드라마, 가족","
					
									행복은 붙잡을 새도 없이 떠나가고,
불행은 예기치 않은 손님처럼 불쑥 찾아온다!,
 ,
은퇴 후 소일하며 여생을 보내고 있는 노부부는 경제적으로 쪼들리지만 그럭저럭 살고 있다. 장남 부부에게 아이가 생기지 않고, 딸이 이혼 후 자폐증을 가진 아들을 홀로 키우고, 대학을 졸업한 막내가 아직 변변한 직장을 구하지 못하고 있는 것이 부부의 근심거리들이다. 그런데 아내의 생일날, 여느 때와 다르게 자식들에게서 아무런 연락이 없다. 이유는 있었다. 장남 인철은 갑작스러운 실직으로 몇 달째 먹고 살 길을 찾고 있으며, 딸 경진은 지병인 심장병이 더욱 악화되고 있었던 것. 그날 밤, 인철에게 막내 인호의 전화가 다급하게 걸려온다. 인철은 뜻하지 않은 사고에 휘말린 막냇동생과 여동생 문제까지 해결하느라 홀로 동분서주하지만 무엇 하나 수습되지 않는데...,
 				","
							딱히 잘못한 것도 없는데 <만찬>의 가족은 사는 게 힘들다. 자식들 용돈받는 노부부는 눈치 보기 바쁘고, 장남 인철(정의갑)은 갑자기 직장에서 해고당했다. 이혼한 딸 경진(이은주)은 심장병으로 고생 중이다. 막내아들 인호(전광진)는 대리운전을 하며 힘겹게 살아간다. 이 정도면 됐다 싶은데도 가족의 고통은 더해간다. 아이를 갖지 못하는 인철 부부와 자폐증인 ...							",김동현,"정의갑,박세진,전광진,이은주",6.40,10.00
"http://image.cine21.com/resize/cine21/poster/2016/1130/10_23_24__583e2a0c15561[X230,330].jpg",미씽: 사라진 여자,개봉일 : 2016-11-30,,미스터리,"
					
									,
									이혼 후 육아와 생계를 혼자 책임져야 하는 워킹맘 지선은 헌신적으로 딸을 돌봐주는 보모 한매가 있어 늘 다행이라고 생각한다.,
 ,
어느 날, 퇴근 후 집에 돌아온 지선은 보모 한매와 딸 다은이가 흔적도 없이 사라져 버린 것을 알게 된다. 지선은 뒤늦게 경찰과 가족에게 사실을 알리지만 아무도 그녀의 말을 믿지 않고, 오히려 양육권 소송 중 일으킨 자작극으로 의심한다.,
 ,
결국 홀로 한매의 흔적을 추적하던 지선은 집 앞을 서성이는 정체불명의 남자와 주변 사람들의 이상한 증언들로 더욱 혼란에 빠지게 되고, 그녀의 실체에 가까워질수록 이름, 나이, 출신 등 모든 것이 거짓이었다는 충격적인 진실을 알게 되는데…,
,
,				","
							지선(엄지원)은 남편과 이혼 후 혼자 아이를 키우는 워킹맘이다. 그녀는 어린 딸 다은을 중국 출신의 보모 한매(공효진)에게 맡기고 일을 해왔지만, 어느 날 집에 돌아와보니 한매와 다은이 사라져버린다. 엎친 데 덮친 격으로 전남편과 경찰은 양육권 분쟁 때문에 아이를 일부러 숨긴 자작극이 아니냐며 그녀를 의심하고, 지선은 직접 아이를 찾아 나선다. 그녀는 한매와 다은이 ...							",이언희,"엄지원,공효진,김희원,박해준,전석찬,이성욱,고준,장원영,김진구,김지훈",6.67,7.31
"http://image.cine21.com/resize/cine21/poster/2019/0326/11_05_54__5c9989028bb07[X230,330].jpg",왓칭,개봉일 : 2019-04-17,,"스릴러, 공포","
					
									회사 주차장에서 납치 당한 여자(강예원)가 자신을 조여오는 감시를 피해 필사의 탈주를 감행하는 공포 스릴러				","
							영우(강예원)는 야근이 많은 워킹맘이다. 야근할 때마다 자신의 자리에 와서 치근덕거리는 최 실장(주석태) 때문에 마음이 심란하고 공포스럽다. 그 때문에 도망치듯 회사 지하 주차장으로 내려오고, 그때마다 마주치는 경비원 준호(이학주)에게 따뜻한 말을 전한다. CCTV를 통해 회사의 거의 모든 곳을 한눈에 꿰뚫고 있는 준호는 성실해 보이는 경비원이다. 어느 날 영우는 야...							",김성기,"강예원,이학주,주석태,임세주,김노진",4.00,5.00
"http://image.cine21.com/resize/cine21/poster/2018/1105/11_20_18__5bdfa8e297272[X230,330].jpg",국가부도의 날,개봉일 : 2018-11-28,,드라마,"
					
									,
									1997년, 대한민국 최고의 경제 호황을 믿어 의심치 않았던 그때, 곧 엄청난 경제 위기가 닥칠 것을 예견한 한국은행 통화정책팀장 ‘한시현’(김혜수)은 이 사실을 보고하고, 정부는 뒤늦게 국가부도 사태를 막기 위한 비공개 대책팀을 꾸린다. ,
  ,
한편, 곳곳에서 감지되는 위기의 시그널을 포착하고 과감히 사표를 던진 금융맨 ‘윤정학’(유아인)은 국가부도의 위기에 투자하는 역베팅을 결심, 투자자들을 모으기 시작한다. ,
이런 상황을 알 리 없는 작은 공장의 사장이자 평범한 가장 ‘갑수’(허준호)는 대형 백화점과의 어음 거래 계약서에 도장을 찍고 소박한 행복을 꿈꾼다. ,
  ,
국가부도까지 남은 시간 단 일주일. 대책팀 내부에서 위기대응 방식을 두고 시현과 ‘재정국 차관’(조우진)이 강하게 대립하는 가운데, 시현의 반대에도 불구하고 ‘IMF 총재’(뱅상 카셀)가 협상을 위해 비밀리에 입국하는데… ,
,
위기를 막으려는 사람과 위기에 베팅하는 사람, ,
그리고 회사와 가족을 지키려는 평범한 사람, ,
1997년, 서로 다른 선택을 했던 사람들의 이야기가 시작된다!				","
							1997년 12월 3일. 대한민국은 IMF에 구제금융을 요청함으로써 경제 주권을 잃었다. 대규모 구조조정과 비정규직 노동자의 증가를 야기한 IMF 금융위기는 한국 사회의 풍경을 완전히 바꿔놓았다. 영화 <국가부도의 날>은 아시아의 신흥 강국으로 평가받던 대한민국이 순식간에 국가 부도의 위기에 직면하게 된 1997년 겨울의 급박한 상황을 재구성한 작품이다. ...							",최국희,"김혜수,유아인,허준호,조우진,뱅상 카셀,김홍파,엄효섭,송영창,권해효,조한철",6.57,7.00
"http://image.cine21.com/resize/cine21/poster/2020/0128/11_16_37__5e2f9985385e6[X230,330].jpg",히트맨,개봉일 : 2020-01-22,,"코미디, 액션","
					
									웹툰 작가가 되고 싶어 국정원을 탈출한,
비밀 프로젝트 방패연 출신 전설의 암살요원 '준'.,
그러나 현실은 연재하는 작품마다 역대급 악플만 받을 뿐이다.,
술김에 그리지 말아야 할 1급 기밀을 그려버리고,
예상치 않게 웹툰은 하루아침에 초대박이 나지만,,
그로 인해 '준'은 국정원과 테러리스트의 더블 타깃이 되는데...,
,
,				","
							어린 시절 부모를 여읜 준(권상우)은 덕규(정준호)의 제안을 받고 국정원의 암살 요원이 된다. 그러나 웹툰 작가가 되고 싶었던 준은 자신을 비밀리에 사고사로 처리한 뒤 국정원을 탈출한다. 이름까지 수혁으로 바꾼 후 준은 꿈에 그리던 웹툰 작가 데뷔에 성공하지만 현실은 생각처럼 녹록지 않다. 쫓기는 듯한 마감과 낮은 조회수, 악성댓글에 매일같이 시달리던 그는 술김에 국...							",최원섭,"권상우,정준호,황우슬혜,이이경,이지원,허성태,조운,허동원,이준혁,이중옥",5.50,6.50
"http://image.cine21.com/resize/cine21/poster/2020/0210/11_27_16__5e40bf8479be4[X230,330].jpg",휴가,,,"드라마, 판타지","
					
									하늘에서 3일의 휴가를 받아 내려온 엄마가 딸의 곁에서 지내며 벌어지는 기적 같은 순간을 담은 판타지 드라마				",,육상효,"김해숙,신민아,강기영,황보라",,
"http://image.cine21.com/resize/cine21/poster/2014/0205/12_16_39__52f1ad17c8b38[X230,330].jpg",디셈버,개봉일 : 2014-02-20,누적관객 : 307명,"멜로·로맨스, 드라마","
					
									‘1월’이라는 자막이 뜨면 두 남녀가 새벽 도심을 걷고 있다. 무의미하고 사소한 말장난을 나누며 그들은 걷는다. 러브 스토리인가? ‘2월’, ‘3월’ 자막이 뜨고 이어지는 상황들은 시간 연대기가 뒤바뀌고 관계가 얽히는 가운데 관객을 살짝 혼란에 빠트린다. 서사구조의 뒤틀림을 통해 정서의 무늬를 남기고자 하는 특이한 시도의 영화다. 				",,박정훈,"신명진,김동원,윤신,오아연",,
"http://image.cine21.com/resize/cine21/poster/2019/0911/11_06_04__5d78568c30fda[X230,330].jpg",가장 보통의 연애,개봉일 : 2019-10-02,,멜로·로맨스,"
					
									전 여친에 상처받은 ‘재훈’(김래원). ,
여느 때처럼 숙취로 시작한 아침, ,
모르는 번호의 누군가와 밤새 2시간이나 통화한 기록을 발견하게 되고  ,
그 상대가 바로! 통성명한 지 24시간도 채 되지 않은 직장 동료 ‘선영’임을 알게 된다. ,
,
남친과 뒤끝 있는 이별 중인 ‘선영’(공효진). ,
새로운 회사로 출근한 첫날, 할 말 못 할 말 쏟아내며 남친과 헤어지던 현장에서,
하필이면! 같은 직장의 ‘재훈’을 마주친다.,
,
만난 지 하루 만에 일보다 서로의 연애사를 더 잘 알게 된 두 사람. ,
하지만 미묘한 긴장과 어색함도 잠시 ,
‘한심하다’, ‘어이없다’ 부딪히면서도 마음이 쓰이는 건 왜 그럴까?				","
							이제 막 중소 광고 회사로 이직한 선영(공효진)은 입사 날 아침 바람난 남자친구와 헤어진 상태다. 그의 새 일터에서 만난 기획팀장 재훈(김래원) 역시 최근에 애인과 관계가 끝났는데, 청첩장까지 돌린 여자와 파혼한 충격을 잊기 위해 매일 밤 술을 마시고 주사를 부린다. 얼떨결에 알게된 서로의 사생활을 아무 생각 없이 떠들다 들켜 괜히 어색해진 선영과 재훈. 급기야 재훈...							",김한결,"김래원,공효진,강기영,정웅인,장소연,이채은,정혜린,손우현,박근록,주민경",7.00,7.57
"http://image.cine21.com/resize/cine21/poster/2016/0818/11_23_15__57b51c13e501f[X230,330].jpg",서울역,개봉일 : 2016-08-17,,애니메이션,"
					
									,
									대한민국의 사회, 역사, 시대를 관통하는 서울역,
어느 날, 치유가 불가능한 상태의 노숙자가 비틀거리는 가운데,
집을 나온 소녀(심은경)와 남자친구(이준), 그리고 딸을 찾는 아버지(류승룡)가 이 곳에 함께 한다.,
이윽고 서울역을 시작으로 이상 바이러스가 퍼지기 시작하고,,
서울은 삽시간에 통제불능 상태가 되는데…,
,
,				","
							거두절미, 단도직입! <부산행>이 충무로 상업영화에 좀비라는 ‘이질적’인 요소를 접합시키기 위해 대중적인 수를 두었다면, 그 프리퀄로 포지셔닝한 <서울역>은 애초 에둘러 말하려는 의도가 전혀 없어 보인다. 영화의 시작과 동시에 좀비 바이러스에 감염된 노숙자가 등장하는데, 마침 그가 기거하는 곳은 ‘서울역’이다. 냄새나고 갈 곳 없는 노숙자는 이곳...							",연상호,"류승룡,심은경,이준,김재록,장혁진,김종수,한성수,명승훈,황석정,이상희",6.71,5.82
"http://image.cine21.com/resize/cine21/poster/2015/0107/13_33_26__54acb716ae0ee[X230,330].jpg",워킹걸,개봉일 : 2015-01-07,"누적관객 : 2,369명",코미디,"
					
									“그것 좀 치워줄래?” ,
남편과의 섹스보다 업무성과가 좋을 때 쾌감을 느끼는 워커홀릭 보희(조여정). 직장에서는 최고 에이스, 가정생활은 형편없는 보희는 승진을 앞둔 중요한 프레젠테이션에서 치명적인 실수를 저질러 해고를 당한다. 엎친 데 덮친 격, 집에서 그녀를 기다리는 건 남편의 이별통보가 담긴 메세지뿐! ,
  ,
“설마 아직도 못 느껴봤어?” ,
섹스샵 오너이자 제대로된 엔조이(?) 세계의 전도사 난희(클라라). 여자는 그것(?) 느껴본 여자와 못 느껴본 여자로 나뉜다는 그녀만의 철학으로 누구보다 섹스에 대해 박학다식하다. 그러나 정작 본인의 섹스샵은 빨간딱지로 가득한데…… ,
  ,
누구보다 완벽할것 같지만 정작 실체는 허당인 그녀들. 하루 아침에 쪽박 인생이 된 두 워킹걸의 은밀한 동업이 시작된다! 				","
							장난감 회사의 잘나가는 마케터 보희(조여정)는 워크홀릭이다. 하루 종일 일에 매달리다보니 남편(김태우)과의 잠자리도 피곤하다. 그런 보희가 남자깨나 ‘밝히는’ 여자로 보이는 이웃집 여자 난희(클라라)의 택배를 잘못 수령해 해고까지 당한다. 화가 난 보희는 난희와 한바탕 싸움을 벌이다 되레 언니 동생하는 사이가 된다. 알고보니 난희는 성인용품숍의 CEO로서 자신이 판매...							",정범식,"조여정,클라라,김태우,김보연,라미란,배성우,조재윤,김기천,김영옥,고경표",3.67,3.50
